dataset,target_size,algorithm,time,oa,aa,k,selected_features,fold
indian_pines,14,ig_ls,0.0,0.779,0.765,0.748,9|28|33|34|36|78|80|97|110|126|139|147|148|149,2
indian_pines,13,ig_ls,0.0,0.78,0.772,0.749,9|28|33|34|36|78|80|97|110|126|147|148|149,2
indian_pines,12,ig_ls,0.0,0.778,0.773,0.746,9|28|33|34|36|78|80|97|126|147|148|149,2
indian_pines,11,ig_ls,0.0,0.769,0.761,0.736,9|33|34|36|78|80|97|126|147|148|149,2
indian_pines,10,ig_ls,0.0,0.761,0.727,0.726,9|34|36|78|80|97|126|147|148|149,2
indian_pines,9,ig_ls,0.0,0.745,0.713,0.708,9|34|36|78|80|97|147|148|149,2
indian_pines,8,ig_ls,0.0,0.752,0.735,0.716,9|34|36|80|97|147|148|149,2
indian_pines,7,ig_ls,0.0,0.723,0.681,0.682,9|34|80|97|147|148|149,2
indian_pines,6,ig_ls,0.0,0.694,0.662,0.648,9|34|80|147|148|149,2
indian_pines,5,ig_ls,0.0,0.694,0.625,0.648,9|34|80|148|149,2
indian_pines,30,ig_ls,203.634,0.841,0.851,0.819,7|9|17|28|33|34|36|38|39|40|41|59|74|77|78|79|80|97|110|123|126|129|131|134|139|140|147|148|149|161,3
indian_pines,29,ig_ls,0.0,0.843,0.849,0.821,7|9|17|28|33|34|36|38|39|40|41|59|74|78|79|80|97|110|123|126|129|131|134|139|140|147|148|149|161,3
indian_pines,28,ig_ls,0.0,0.843,0.852,0.821,7|9|17|28|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|134|139|140|147|148|149|161,3
indian_pines,27,ig_ls,0.0,0.84,0.843,0.818,7|9|17|28|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|139|140|147|148|149|161,3
indian_pines,26,ig_ls,0.0,0.836,0.846,0.813,7|9|17|28|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|139|147|148|149|161,3
indian_pines,25,ig_ls,0.0,0.841,0.851,0.819,7|9|17|28|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|147|148|149|161,3
indian_pines,24,ig_ls,0.0,0.836,0.83,0.813,7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|147|148|149|161,3
indian_pines,23,ig_ls,0.0,0.832,0.838,0.809,7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|129|131|147|148|149,3
indian_pines,22,ig_ls,0.0,0.833,0.839,0.809,7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|123|126|131|147|148|149,3
indian_pines,21,ig_ls,0.0,0.826,0.835,0.801,7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|126|131|147|148|149,3
indian_pines,20,ig_ls,0.0,0.828,0.837,0.804,7|9|17|33|34|36|38|40|41|59|74|78|79|80|97|110|126|147|148|149,3
indian_pines,19,ig_ls,0.0,0.822,0.828,0.797,7|9|17|33|34|36|38|40|41|74|78|79|80|97|110|126|147|148|149,3
indian_pines,18,ig_ls,0.0,0.819,0.825,0.794,7|9|17|33|34|36|38|41|74|78|79|80|97|110|126|147|148|149,3
indian_pines,17,ig_ls,0.0,0.818,0.826,0.792,7|9|17|33|34|36|38|74|78|79|80|97|110|126|147|148|149,3
indian_pines,16,ig_ls,0.0,0.81,0.82,0.783,7|9|17|33|34|36|38|74|78|80|97|110|126|147|148|149,3
indian_pines,15,ig_ls,0.0,0.802,0.802,0.773,7|9|17|33|34|36|38|74|78|80|97|126|147|148|149,3
indian_pines,14,ig_ls,0.0,0.8,0.791,0.771,7|9|17|33|34|36|38|78|80|97|126|147|148|149,3
indian_pines,13,ig_ls,0.0,0.787,0.79,0.757,7|9|17|33|34|36|78|80|97|126|147|148|149,3
indian_pines,12,ig_ls,0.0,0.763,0.77,0.729,7|9|17|33|34|36|78|80|97|147|148|149,3
indian_pines,11,ig_ls,0.0,0.75,0.738,0.714,7|9|33|34|36|78|80|97|147|148|149,3
indian_pines,10,ig_ls,0.0,0.744,0.74,0.708,7|33|34|36|78|80|97|147|148|149,3
indian_pines,9,ig_ls,0.0,0.759,0.749,0.724,7|33|34|36|78|80|97|148|149,3
indian_pines,8,ig_ls,0.0,0.729,0.706,0.689,7|33|34|36|78|80|148|149,3
indian_pines,7,ig_ls,0.0,0.741,0.732,0.703,7|33|34|36|78|80|148,3
indian_pines,6,ig_ls,0.0,0.711,0.671,0.667,7|33|34|36|78|80,3
indian_pines,5,ig_ls,0.0,0.696,0.667,0.649,7|33|34|36|80,3
indian_pines,30,ig_ls,206.235,0.845,0.861,0.823,9|17|19|29|33|34|36|40|41|74|77|78|79|80|97|110|126|131|134|138|139|140|147|148|149|158|161|176|178|180,4
indian_pines,29,ig_ls,0.0,0.843,0.859,0.821,9|17|19|29|33|34|36|40|41|77|78|79|80|97|110|126|131|134|138|139|140|147|148|149|158|161|176|178|180,4
indian_pines,28,ig_ls,0.0,0.848,0.856,0.826,9|17|19|29|33|34|36|40|41|77|78|79|80|97|110|126|131|134|138|139|140|147|148|149|158|161|178|180,4
indian_pines,27,ig_ls,0.0,0.849,0.865,0.827,9|17|29|33|34|36|40|41|77|78|79|80|97|110|126|131|134|138|139|140|147|148|149|158|161|178|180,4
indian_pines,26,ig_ls,0.0,0.85,0.865,0.829,9|17|29|33|34|36|40|41|77|78|79|80|97|110|126|131|134|139|140|147|148|149|158|161|178|180,4
indian_pines,25,ig_ls,0.0,0.847,0.865,0.825,9|17|29|33|34|36|40|41|77|78|79|80|97|110|126|131|139|140|147|148|149|158|161|178|180,4
indian_pines,24,ig_ls,0.0,0.849,0.861,0.827,9|17|29|33|34|36|40|41|77|78|79|80|97|110|126|131|139|147|148|149|158|161|178|180,4
indian_pines,23,ig_ls,0.0,0.843,0.856,0.821,9|29|33|34|36|40|41|77|78|79|80|97|110|126|131|139|147|148|149|158|161|178|180,4
indian_pines,22,ig_ls,0.0,0.835,0.839,0.812,9|29|33|34|36|40|41|77|78|79|80|97|110|126|131|139|147|148|149|158|161|180,4
indian_pines,21,ig_ls,0.0,0.835,0.836,0.812,9|29|33|34|36|40|41|77|78|79|80|97|110|126|131|139|147|148|149|158|161,4
indian_pines,20,ig_ls,0.0,0.844,0.84,0.822,9|29|33|34|36|40|41|77|78|79|80|97|110|126|131|147|148|149|158|161,4
indian_pines,19,ig_ls,0.0,0.841,0.862,0.819,9|33|34|36|40|41|77|78|79|80|97|110|126|131|147|148|149|158|161,4
indian_pines,18,ig_ls,0.0,0.836,0.856,0.814,9|33|34|36|40|77|78|79|80|97|110|126|131|147|148|149|158|161,4
indian_pines,17,ig_ls,0.0,0.829,0.842,0.805,9|33|34|36|77|78|79|80|97|110|126|131|147|148|149|158|161,4
indian_pines,16,ig_ls,0.0,0.834,0.843,0.811,9|33|34|36|77|78|79|80|97|110|126|147|148|149|158|161,4
indian_pines,15,ig_ls,0.0,0.824,0.834,0.799,9|33|34|36|77|78|80|97|110|126|147|148|149|158|161,4
indian_pines,14,ig_ls,0.0,0.82,0.84,0.795,9|33|34|36|78|80|97|110|126|147|148|149|158|161,4
indian_pines,13,ig_ls,0.0,0.829,0.845,0.805,9|33|34|36|78|80|97|110|126|147|148|149|161,4
indian_pines,12,ig_ls,0.0,0.817,0.835,0.791,9|33|34|36|78|80|97|110|126|147|148|149,4
indian_pines,11,ig_ls,0.0,0.806,0.811,0.779,9|33|34|36|78|80|97|126|147|148|149,4
indian_pines,10,ig_ls,0.0,0.801,0.822,0.773,9|33|34|36|78|80|97|126|148|149,4
indian_pines,9,ig_ls,0.0,0.783,0.78,0.752,9|33|34|36|78|80|97|148|149,4
indian_pines,8,ig_ls,0.0,0.759,0.761,0.724,9|33|34|36|78|80|148|149,4
indian_pines,7,ig_ls,0.0,0.748,0.767,0.712,9|33|34|36|78|80|148,4
indian_pines,6,ig_ls,0.0,0.755,0.789,0.719,9|33|34|36|80|148,4
indian_pines,5,ig_ls,0.0,0.714,0.735,0.67,9|33|34|36|80,4
indian_pines,30,ig_ls,212.219,0.832,0.752,0.808,9|33|34|36|38|40|41|56|73|74|78|80|88|97|110|126|131|138|139|140|146|147|148|149|158|161|175|176|178|187,5
indian_pines,29,ig_ls,0.0,0.836,0.775,0.813,9|33|34|36|38|40|41|56|73|74|78|80|88|97|110|126|131|138|139|140|146|147|148|149|158|161|175|176|178,5
indian_pines,28,ig_ls,0.0,0.842,0.818,0.82,9|33|34|36|38|40|41|56|73|74|78|80|88|97|110|126|131|138|139|140|147|148|149|158|161|175|176|178,5
indian_pines,27,ig_ls,0.0,0.844,0.839,0.822,9|33|34|36|38|40|41|56|73|78|80|88|97|110|126|131|138|139|140|147|148|149|158|161|175|176|178,5
indian_pines,26,ig_ls,0.0,0.845,0.839,0.823,9|33|34|36|38|40|41|56|73|78|80|88|97|110|126|131|138|139|147|148|149|158|161|175|176|178,5
indian_pines,25,ig_ls,0.0,0.842,0.839,0.82,9|33|34|36|38|40|41|56|73|78|80|88|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,24,ig_ls,0.0,0.837,0.829,0.814,9|33|34|36|38|40|41|56|78|80|88|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,23,ig_ls,0.0,0.839,0.827,0.816,9|33|34|36|38|40|56|78|80|88|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,22,ig_ls,0.0,0.837,0.844,0.814,9|33|34|36|38|40|78|80|88|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,21,ig_ls,0.0,0.837,0.845,0.814,9|33|34|36|38|78|80|88|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,20,ig_ls,0.0,0.83,0.821,0.805,9|33|34|36|38|78|80|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,19,ig_ls,0.0,0.819,0.818,0.793,9|33|34|36|78|80|97|110|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,18,ig_ls,0.0,0.822,0.817,0.797,9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|175|176|178,5
indian_pines,17,ig_ls,0.0,0.826,0.775,0.801,9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|176|178,5
indian_pines,16,ig_ls,0.0,0.823,0.777,0.798,9|33|34|36|78|80|97|126|131|139|147|148|149|158|161|178,5
indian_pines,15,ig_ls,0.0,0.811,0.768,0.784,9|33|34|36|78|80|97|126|139|147|148|149|158|161|178,5
indian_pines,14,ig_ls,0.0,0.811,0.776,0.784,9|33|34|36|78|80|97|126|139|147|148|149|161|178,5
indian_pines,13,ig_ls,0.0,0.818,0.777,0.791,9|33|34|36|78|80|97|126|147|148|149|161|178,5
indian_pines,12,ig_ls,0.0,0.811,0.783,0.784,9|33|34|36|78|80|97|126|148|149|161|178,5
indian_pines,11,ig_ls,0.0,0.823,0.789,0.798,9|33|34|36|78|80|97|126|148|149|178,5
indian_pines,10,ig_ls,0.0,0.809,0.765,0.782,9|33|34|36|78|80|97|126|149|178,5
indian_pines,9,ig_ls,0.0,0.799,0.783,0.77,9|33|34|36|78|80|97|126|149,5
indian_pines,8,ig_ls,0.0,0.778,0.775,0.746,9|33|34|36|78|80|97|126,5
indian_pines,7,ig_ls,0.0,0.763,0.755,0.728,9|33|34|36|78|80|126,5
indian_pines,6,ig_ls,0.0,0.765,0.72,0.731,9|33|34|36|80|126,5
indian_pines,5,ig_ls,0.0,0.741,0.685,0.703,9|34|36|80|126,5
indian_pines,30,ig_ls,222.279,0.853,0.866,0.832,9|19|28|33|34|36|40|41|73|74|77|78|79|80|96|97|110|123|126|131|139|146|147|148|149|158|160|161|178|182,6
indian_pines,29,ig_ls,0.0,0.86,0.871,0.84,9|19|28|33|34|36|40|41|73|74|77|78|79|80|97|110|123|126|131|139|146|147|148|149|158|160|161|178|182,6
indian_pines,28,ig_ls,0.0,0.858,0.849,0.838,9|19|28|33|34|36|40|41|73|74|77|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|178|182,6
indian_pines,27,ig_ls,0.0,0.838,0.842,0.815,9|28|33|34|36|40|41|73|74|77|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|178|182,6
indian_pines,26,ig_ls,0.0,0.856,0.855,0.835,9|28|33|34|36|40|41|73|77|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|178|182,6
indian_pines,25,ig_ls,0.0,0.847,0.845,0.826,9|28|33|34|36|40|41|77|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|178|182,6
indian_pines,24,ig_ls,0.0,0.844,0.83,0.822,9|28|33|34|36|40|41|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|178|182,6
indian_pines,23,ig_ls,0.0,0.845,0.868,0.823,9|28|33|34|36|40|41|78|79|80|97|110|123|126|131|139|146|147|148|149|160|161|182,6
indian_pines,22,ig_ls,0.0,0.838,0.866,0.815,9|28|33|34|36|40|41|78|79|80|97|110|126|131|139|146|147|148|149|160|161|182,6
indian_pines,21,ig_ls,0.0,0.829,0.859,0.805,9|28|33|34|36|40|41|78|79|80|97|110|126|139|146|147|148|149|160|161|182,6
indian_pines,20,ig_ls,0.0,0.841,0.866,0.819,9|28|33|34|36|40|41|78|79|80|97|110|126|139|147|148|149|160|161|182,6
indian_pines,19,ig_ls,0.0,0.832,0.828,0.808,9|28|33|34|36|40|78|79|80|97|110|126|139|147|148|149|160|161|182,6
indian_pines,18,ig_ls,0.0,0.815,0.83,0.789,9|33|34|36|40|78|79|80|97|110|126|139|147|148|149|160|161|182,6
indian_pines,17,ig_ls,0.0,0.824,0.857,0.799,9|33|34|36|40|78|79|80|97|126|139|147|148|149|160|161|182,6
indian_pines,16,ig_ls,0.0,0.83,0.857,0.806,9|33|34|36|40|78|79|80|97|126|139|147|148|149|160|161,6
indian_pines,15,ig_ls,0.0,0.826,0.843,0.802,9|33|34|36|40|78|79|80|97|126|147|148|149|160|161,6
indian_pines,14,ig_ls,0.0,0.828,0.842,0.804,9|33|34|36|40|78|79|80|97|126|147|148|149|160,6
indian_pines,13,ig_ls,0.0,0.806,0.814,0.779,9|33|34|36|40|78|79|80|97|126|147|148|149,6
indian_pines,12,ig_ls,0.0,0.793,0.798,0.764,9|33|34|36|78|79|80|97|126|147|148|149,6
indian_pines,11,ig_ls,0.0,0.798,0.799,0.77,9|33|34|36|78|80|97|126|147|148|149,6
indian_pines,10,ig_ls,0.0,0.783,0.742,0.753,9|33|34|36|78|80|97|147|148|149,6
indian_pines,9,ig_ls,0.0,0.757,0.714,0.722,9|33|34|36|78|80|147|148|149,6
indian_pines,8,ig_ls,0.0,0.747,0.694,0.711,9|34|36|78|80|147|148|149,6
indian_pines,7,ig_ls,0.0,0.749,0.684,0.713,9|34|36|78|80|148|149,6
indian_pines,6,ig_ls,0.0,0.75,0.714,0.713,9|34|36|78|80|148,6
indian_pines,5,ig_ls,0.0,0.744,0.737,0.707,9|34|36|78|148,6
indian_pines,30,ig_ls,216.062,0.836,0.778,0.813,9|29|33|34|36|40|41|74|77|78|80|97|110|123|126|129|131|139|140|146|147|148|149|158|160|161|175|176|178|196,7
indian_pines,29,ig_ls,0.0,0.833,0.778,0.809,9|29|33|34|36|40|41|74|77|78|80|97|110|123|126|129|131|139|140|146|147|148|149|158|160|161|176|178|196,7
indian_pines,28,ig_ls,0.0,0.834,0.778,0.81,9|29|33|34|36|40|41|74|77|78|80|97|110|123|126|129|131|139|146|147|148|149|158|160|161|176|178|196,7
indian_pines,27,ig_ls,0.0,0.828,0.779,0.804,9|29|33|34|36|40|41|74|77|78|80|97|110|126|129|131|139|146|147|148|149|158|160|161|176|178|196,7
indian_pines,26,ig_ls,0.0,0.819,0.77,0.793,9|29|33|34|36|40|41|74|77|78|80|97|110|126|129|139|146|147|148|149|158|160|161|176|178|196,7
indian_pines,25,ig_ls,0.0,0.818,0.781,0.792,9|29|33|34|36|40|41|74|77|78|80|97|110|126|129|139|146|147|148|149|158|160|161|178|196,7
indian_pines,24,ig_ls,0.0,0.818,0.76,0.792,9|33|34|36|40|41|74|77|78|80|97|110|126|129|139|146|147|148|149|158|160|161|178|196,7
indian_pines,23,ig_ls,0.0,0.815,0.765,0.789,9|33|34|36|40|41|77|78|80|97|110|126|129|139|146|147|148|149|158|160|161|178|196,7
indian_pines,22,ig_ls,0.0,0.817,0.775,0.79,9|33|34|36|40|41|77|78|80|97|110|126|129|139|147|148|149|158|160|161|178|196,7
indian_pines,21,ig_ls,0.0,0.824,0.786,0.8,9|33|34|36|40|41|78|80|97|110|126|129|139|147|148|149|158|160|161|178|196,7
indian_pines,20,ig_ls,0.0,0.822,0.781,0.796,9|33|34|36|40|41|78|80|97|110|126|129|147|148|149|158|160|161|178|196,7
indian_pines,19,ig_ls,0.0,0.812,0.78,0.785,9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161|178|196,7
indian_pines,18,ig_ls,0.0,0.821,0.781,0.796,9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161|196,7
indian_pines,17,ig_ls,0.0,0.815,0.765,0.789,9|33|34|36|40|41|78|80|97|110|126|147|148|149|158|160|161,7
indian_pines,16,ig_ls,0.0,0.821,0.774,0.795,9|33|34|36|40|41|78|80|97|110|126|147|148|149|160|161,7
indian_pines,15,ig_ls,0.0,0.812,0.764,0.785,9|33|34|36|40|41|78|80|97|110|126|147|148|149|161,7
indian_pines,14,ig_ls,0.0,0.811,0.759,0.784,9|33|34|36|40|78|80|97|110|126|147|148|149|161,7
indian_pines,13,ig_ls,0.0,0.808,0.783,0.781,9|33|34|36|78|80|97|110|126|147|148|149|161,7
indian_pines,12,ig_ls,0.0,0.807,0.78,0.779,9|33|34|36|78|80|97|126|147|148|149|161,7
indian_pines,11,ig_ls,0.0,0.772,0.72,0.74,9|33|34|36|78|80|97|147|148|149|161,7
indian_pines,10,ig_ls,0.0,0.756,0.698,0.72,9|33|34|36|78|80|97|147|148|149,7
indian_pines,9,ig_ls,0.0,0.766,0.7,0.732,9|33|34|36|78|80|97|148|149,7
indian_pines,8,ig_ls,0.0,0.74,0.705,0.702,9|33|34|36|78|80|148|149,7
indian_pines,7,ig_ls,0.0,0.734,0.707,0.696,9|33|34|36|80|148|149,7
indian_pines,6,ig_ls,0.0,0.718,0.668,0.677,9|33|34|36|80|149,7
indian_pines,5,ig_ls,0.0,0.707,0.626,0.663,33|34|36|80|149,7
